                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                0.43222,                0.29075,                0.84975,                0.97374,                0.98337,                0.99237,                0.93794,                0.39246,                0.26905,                0.81831,               0.006898,               0.006898,               0.006898
                     97,                0.42825,                0.29171,                0.85384,                0.97293,                0.97805,                0.98988,                0.93697,                0.38204,                0.27346,                0.81797,               0.006865,               0.006865,               0.006865
                     98,                0.43325,                0.28693,                0.85565,                0.97549,                 0.9769,                 0.9899,                0.93352,                0.38733,                0.27702,                0.81762,               0.006832,               0.006832,               0.006832
                     99,                0.42688,                0.28553,                0.85019,                 0.9768,                0.97765,                0.99086,                0.93892,                0.38114,                0.26385,                0.81501,               0.006799,               0.006799,               0.006799
                    100,                0.42143,                0.28124,                0.85437,                 0.9741,                0.97708,                0.98955,                0.94082,                0.37416,                0.27109,                0.81405,               0.006766,               0.006766,               0.006766
                    101,                0.41796,                0.27361,                0.85059,                0.96707,                0.98204,                0.98794,                0.93538,                0.37711,                0.26761,                0.81247,               0.006733,               0.006733,               0.006733
                    102,                0.41539,                0.27936,                 0.8478,                0.97415,                0.98119,                0.99118,                0.93961,                0.37583,                0.25887,                0.81669,                 0.0067,                 0.0067,                 0.0067
                    103,                 0.4197,                 0.2798,                0.84453,                0.96768,                0.98197,                0.98803,                0.93661,                   0.38,                 0.2626,                0.81534,               0.006667,               0.006667,               0.006667
                    104,                0.41261,                0.27472,                0.84731,                0.97354,                0.98048,                0.98978,                0.94057,                 0.3718,                0.25956,                0.81299,               0.006634,               0.006634,               0.006634
                    105,                0.42428,                0.27937,                0.85704,                0.98187,                0.97377,                0.99068,                0.93656,                0.38101,                0.26874,                0.81647,               0.006601,               0.006601,               0.006601
                    106,                0.41446,                0.27718,                0.84661,                0.97809,                0.98197,                 0.9909,                0.93721,                0.37918,                0.25839,                 0.8151,               0.006568,               0.006568,               0.006568
                    107,                0.41507,                0.28111,                0.85244,                0.97955,                0.97657,                0.99194,                0.93756,                0.37601,                0.26129,                0.81644,               0.006535,               0.006535,               0.006535
                    108,                0.41221,                0.27414,                0.84981,                0.97804,                0.98421,                 0.9911,                0.94073,                0.37687,                0.25581,                0.81648,               0.006502,               0.006502,               0.006502
                    109,                0.40897,                0.27564,                0.84591,                0.97536,                0.98385,                0.99066,                0.93593,                 0.3811,                0.26288,                0.81747,               0.006469,               0.006469,               0.006469
                    110,                 0.4077,                0.27173,                 0.8477,                0.98019,                 0.9768,                0.99135,                0.93699,                0.38093,                0.25698,                0.81985,               0.006436,               0.006436,               0.006436
