                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                0.45138,                0.30411,                0.84729,                0.96552,                0.98421,                0.98752,                0.91934,                0.41144,                0.29137,                0.81543,              0.0010234,              0.0010234,              0.0010234
                     81,                0.45317,                0.30373,                0.84217,                0.98126,                0.97899,                0.99209,                0.92566,                0.42047,                0.28573,                0.81845,              0.0010151,              0.0010151,              0.0010151
                     82,                0.45171,                 0.3066,                0.84425,                0.97652,                0.97836,                0.99166,                0.92919,                0.41224,                0.28523,                0.81675,              0.0010069,              0.0010069,              0.0010069
                     83,                0.45778,                0.30787,                0.84995,                0.97558,                0.98279,                0.99082,                0.92717,                0.41289,                0.28259,                 0.8184,             0.00099862,             0.00099862,             0.00099862
                     84,                 0.4563,                0.30812,                0.85297,                 0.9767,                0.97899,                 0.9866,                0.91238,                0.43026,                0.29472,                0.82258,             0.00099036,             0.00099036,             0.00099036
                     85,                 0.4489,                0.30371,                0.84976,                0.97581,                0.97753,                0.98983,                 0.9292,                0.40707,                0.28294,                0.81684,             0.00098211,             0.00098211,             0.00098211
                     86,                0.44508,                0.29737,                0.84434,                0.97786,                0.97214,                0.98784,                0.92087,                0.41681,                0.29411,                  0.819,             0.00097386,             0.00097386,             0.00097386
                     87,                0.44762,                0.29724,                0.84769,                0.98205,                0.97682,                0.99233,                 0.9311,                0.41001,                 0.2779,                0.81572,             0.00096561,             0.00096561,             0.00096561
                     88,                0.45006,                0.29988,                0.84667,                0.98263,                 0.9693,                0.98888,                 0.9203,                0.40879,                0.29113,                0.81723,             0.00095736,             0.00095736,             0.00095736
                     89,                0.43366,                0.29339,                0.84379,                0.98065,                0.98035,                0.99089,                0.93001,                0.41341,                0.28153,                0.81996,             0.00094911,             0.00094911,             0.00094911
                     90,                0.44215,                0.29898,                0.84644,                0.97408,                0.97526,                 0.9906,                0.92268,                0.41188,                 0.2831,                0.81791,             0.00094085,             0.00094085,             0.00094085
                     91,                0.44056,                0.29596,                 0.8494,                0.97609,                0.97481,                0.99081,                0.92651,                0.41328,                 0.2824,                0.81673,              0.0009326,              0.0009326,              0.0009326
                     92,                0.44547,                0.29652,                0.85121,                0.97874,                0.98063,                 0.9921,                0.92773,                0.40599,                0.27961,                0.81822,             0.00092435,             0.00092435,             0.00092435
                     93,                0.43795,                0.28958,                0.84527,                0.97024,                0.98651,                0.98684,                0.92207,                0.40727,                0.28341,                0.81213,              0.0009161,              0.0009161,              0.0009161
