                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                0.42516,                0.28783,                0.85333,                0.97733,                0.97823,                0.99191,                0.93488,                0.38181,                0.26597,                0.82089,               0.006898,               0.006898,               0.006898
                     97,                0.41669,                0.27986,                0.85361,                0.97331,                0.98194,                0.99077,                0.93682,                0.38396,                0.26814,                0.82234,               0.006865,               0.006865,               0.006865
                     98,                0.42012,                0.28081,                0.85533,                0.97228,                0.98108,                0.99163,                0.94523,                0.37632,                0.25786,                0.82036,               0.006832,               0.006832,               0.006832
                     99,                0.41789,                0.28021,                0.85368,                  0.983,                0.97452,                0.99124,                0.93825,                0.37792,                0.25908,                0.82249,               0.006799,               0.006799,               0.006799
                    100,                0.41098,                0.27287,                0.85644,                0.98627,                0.97161,                0.99178,                0.93728,                0.37592,                0.25597,                0.82167,               0.006766,               0.006766,               0.006766
                    101,                0.41198,                0.27259,                0.85491,                0.97799,                0.97692,                0.99195,                0.93922,                0.37701,                0.25901,                0.82062,               0.006733,               0.006733,               0.006733
                    102,                0.40893,                0.27447,                0.85253,                0.97156,                0.98769,                  0.991,                0.93959,                0.37026,                0.25396,                0.81866,                 0.0067,                 0.0067,                 0.0067
                    103,                0.41584,                0.28519,                0.84531,                0.97731,                0.97601,                0.98999,                0.93642,                0.37317,                0.25816,                0.81962,               0.006667,               0.006667,               0.006667
                    104,                0.41289,                0.27747,                0.85326,                0.97627,                 0.9777,                 0.9912,                0.93899,                0.37391,                0.26307,                0.82141,               0.006634,               0.006634,               0.006634
                    105,                0.41514,                0.27872,                0.86118,                0.97891,                0.97759,                0.98944,                0.93459,                0.37521,                0.27065,                0.82147,               0.006601,               0.006601,               0.006601
                    106,                0.41125,                 0.2754,                0.85254,                0.97863,                0.97675,                0.99076,                0.93674,                 0.3764,                0.26224,                0.82054,               0.006568,               0.006568,               0.006568
                    107,                0.40768,                0.27225,                0.85386,                0.97685,                0.98113,                0.99189,                0.93922,                0.37307,                 0.2568,                0.81952,               0.006535,               0.006535,               0.006535
                    108,                0.39994,                0.26996,                0.85419,                0.97733,                0.98013,                0.99241,                0.93653,                0.37587,                0.25906,                0.82048,               0.006502,               0.006502,               0.006502
                    109,                0.40459,                0.26941,                0.85114,                0.97558,                0.97748,                0.99148,                0.94061,                0.37291,                0.25134,                0.81829,               0.006469,               0.006469,               0.006469
                    110,                0.39883,                0.26217,                0.84715,                0.97343,                 0.9851,                0.99161,                0.93759,                0.37174,                0.25156,                0.81704,               0.006436,               0.006436,               0.006436
                    111,                0.40737,                 0.2672,                0.84889,                0.97103,                0.98176,                0.99167,                0.94025,                0.37397,                 0.2529,                0.82014,               0.006403,               0.006403,               0.006403
                    112,                0.40314,                0.26779,                0.85011,                0.97588,                0.98212,                0.99211,                0.93784,                0.37325,                0.25291,                0.81908,                0.00637,                0.00637,                0.00637
                    113,                0.39492,                0.26486,                0.84596,                0.97735,                0.97196,                0.99048,                0.94042,                0.37564,                 0.2657,                0.82158,               0.006337,               0.006337,               0.006337
                    114,                0.39429,                 0.2666,                0.84348,                0.97069,                0.98073,                0.99067,                0.94191,                0.37159,                0.26784,                0.82167,               0.006304,               0.006304,               0.006304
                    115,                0.39796,                0.26671,                0.85127,                0.96829,                0.98808,                0.98931,                0.93048,                 0.3771,                0.26101,                0.82362,               0.006271,               0.006271,               0.006271
                    116,                0.39155,                0.26806,                0.84204,                0.97357,                0.98533,                0.99133,                0.94115,                0.36896,                0.24924,                 0.8181,               0.006238,               0.006238,               0.006238
                    117,                0.39734,                0.26079,                0.84587,                0.97415,                0.98644,                0.99123,                0.93558,                0.36878,                0.24478,                0.81752,               0.006205,               0.006205,               0.006205
                    118,                 0.3907,                0.25804,                0.84547,                0.98108,                0.97913,                0.99114,                0.93898,                 0.3696,                0.25029,                0.81336,               0.006172,               0.006172,               0.006172
                    119,                0.39361,                0.25866,                0.84409,                0.97802,                0.97939,                0.99048,                0.94007,                0.36586,                0.25676,                0.81321,               0.006139,               0.006139,               0.006139
                    120,                0.38888,                0.25798,                0.84729,                0.97563,                0.98036,                0.98997,                0.94118,                0.36569,                0.25205,                0.81435,               0.006106,               0.006106,               0.006106
                    121,                0.38611,                0.25606,                0.84172,                0.97195,                0.97914,                0.98992,                0.94027,                0.36198,                0.25253,                0.81366,               0.006073,               0.006073,               0.006073
                    122,                0.38834,                 0.2553,                0.84093,                0.98082,                0.97824,                0.99083,                0.94036,                0.36598,                0.24726,                0.81459,                0.00604,                0.00604,                0.00604
                    123,                0.37975,                0.25069,                0.83984,                0.97565,                 0.9851,                0.99117,                0.94683,                0.35776,                0.24458,                0.81082,               0.006007,               0.006007,               0.006007
                    124,                0.38487,                0.25521,                0.84008,                0.97713,                0.98212,                 0.9912,                0.94761,                0.35672,                0.24731,                0.81302,               0.005974,               0.005974,               0.005974
                    125,                0.38528,                0.24848,                0.84191,                0.97603,                0.97974,                0.99058,                0.94536,                0.35899,                0.24875,                0.81192,               0.005941,               0.005941,               0.005941
                    126,                0.37862,                0.25165,                0.83624,                0.97917,                0.97831,                0.99057,                0.94469,                0.36013,                 0.2468,                0.81431,               0.005908,               0.005908,               0.005908
                    127,                  0.376,                0.25221,                0.84168,                0.97502,                 0.9852,                0.98869,                0.94206,                0.36186,                0.24549,                 0.8148,               0.005875,               0.005875,               0.005875
                    128,                0.37936,                0.25761,                0.85069,                0.97192,                0.98801,                0.98976,                0.94017,                0.36341,                0.24565,                0.81439,               0.005842,               0.005842,               0.005842
                    129,                0.37987,                0.25226,                0.84193,                0.97939,                 0.9769,                 0.9906,                0.94277,                0.36008,                0.25775,                0.81194,               0.005809,               0.005809,               0.005809
                    130,                0.37671,                0.25262,                0.84046,                0.97651,                0.98286,                0.99106,                0.94569,                 0.3591,                0.24483,                0.81078,               0.005776,               0.005776,               0.005776
                    131,                0.37686,                0.24972,                 0.8417,                0.97744,                0.98212,                 0.9904,                0.94385,                0.36357,                0.24592,                0.81524,               0.005743,               0.005743,               0.005743
                    132,                 0.3739,                0.25212,                0.84272,                0.97713,                0.98435,                 0.9914,                 0.9446,                0.36162,                0.24594,                0.81362,                0.00571,                0.00571,                0.00571
                    133,                0.37108,                0.24724,                0.83437,                0.97681,                0.97917,                0.99103,                0.94323,                0.36036,                0.25097,                0.81233,               0.005677,               0.005677,               0.005677
                    134,                0.36854,                0.24474,                0.83469,                0.97144,                 0.9814,                0.99049,                0.94039,                0.36396,                0.24772,                0.81385,               0.005644,               0.005644,               0.005644
                    135,                0.36717,                 0.2402,                0.83714,                 0.9749,                0.98161,                0.98953,                0.94468,                0.35557,                0.24744,                0.80974,               0.005611,               0.005611,               0.005611
                    136,                0.37223,                0.24372,                0.83738,                0.97681,                0.97631,                0.99064,                0.94732,                0.35412,                0.24449,                0.81108,               0.005578,               0.005578,               0.005578
                    137,                0.36798,                  0.243,                0.83913,                0.97327,                0.97646,                0.98944,                0.94778,                0.35607,                0.24655,                0.81143,               0.005545,               0.005545,               0.005545
                    138,                0.36528,                0.24168,                0.83886,                0.97526,                0.97571,                0.99005,                 0.9477,                0.35038,                0.24781,                0.81045,               0.005512,               0.005512,               0.005512
                    139,                0.37021,                0.24515,                0.83858,                0.97185,                0.97755,                0.98922,                0.94337,                0.34929,                0.24811,                0.80988,               0.005479,               0.005479,               0.005479
                    140,                0.35977,                0.23766,                0.83868,                0.97281,                 0.9857,                0.99092,                0.94485,                0.35545,                0.23427,                0.81283,               0.005446,               0.005446,               0.005446
                    141,                0.36519,                0.24515,                 0.8344,                0.97093,                0.98123,                0.99021,                0.94648,                0.35216,                0.23867,                0.81084,               0.005413,               0.005413,               0.005413
